seqnames	start	end	width	strand	nTSSs	nTAGs	tsrPeak	tsrWdth	tsrTrq	tsrSI	tsrMSI	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS
II	141191	141247	57	+	8	113	0.21	57	-3.11	-0.77	0.08	Promoter	2	141247	141972	726	1	YBL041W	YBL041W_mRNA	0
II	143091	143108	18	+	3	18	0.56	18	-2.94	0.56	0.09	Promoter	2	143393	143572	180	1	YBL039W-B	YBL039W-B_mRNA	-285
II	143188	143188	1	+	1	5	1	1	0	2	1	Promoter	2	143393	143572	180	1	YBL039W-B	YBL039W-B_mRNA	-205
II	146113	146136	24	+	5	38	0.37	24	-0.45	-0.15	0.07	Promoter	2	146187	146885	699	1	YBL038W	YBL038W_mRNA	-51
II	147097	147129	33	+	4	42	0.45	33	-4.24	0.2	0.1	Promoter	2	147209	150286	3078	1	YBL037W	YBL037W_mRNA	-80
II	147162	147162	1	+	1	3	1	1	0	2	1	Promoter	2	147209	150286	3078	1	YBL037W	YBL037W_mRNA	-47
II	160074	160147	74	+	11	98	0.28	74	4.46	-0.98	0.14	Promoter	2	160184	161329	1146	1	YBL032W	YBL032W_mRNA	-37
II	161661	161677	17	+	3	20	0.4	17	1.2	0.44	0.02	Promoter	2	161699	162715	1017	1	YBL031W	YBL031W_mRNA	-22
II	161724	161724	1	+	1	3	1	1	0	2	1	Promoter	2	161699	162715	1017	1	YBL031W	YBL031W_mRNA	25
II	167050	167050	1	+	1	3	1	1	0	2	1	Exon (YBL029W_mRNA/YBL029W, exon 1 of 1)	2	166134	167264	1131	1	YBL029W	YBL029W_mRNA	916
II	168364	168415	52	+	9	504	0.42	52	10.92	-0.06	0.35	Promoter	2	168423	169376	954	1	YBL027W	YBL027W_mRNA	-8
II	168809	168809	1	+	1	8	1	1	0	2	1	Exon (YBL027W_mRNA/YBL027W, exon 2 of 2)	2	168423	169376	954	1	YBL027W	YBL027W_mRNA	386
II	169052	169052	1	+	1	5	1	1	0	2	1	Exon (YBL027W_mRNA/YBL027W, exon 2 of 2)	2	168423	169376	954	1	YBL027W	YBL027W_mRNA	629
II	170552	170581	30	+	4	18	0.44	30	-6.17	0.14	0.07	Promoter	2	170623	171038	416	1	YBL026W	YBL026W_mRNA	-42
II	171418	171418	1	+	1	4	1	1	0	2	1	Promoter	2	171481	171918	438	1	YBL025W	YBL025W_mRNA	-63
II	172509	172530	22	+	6	48	0.44	22	-4.52	-0.23	0.14	Promoter	2	172534	174588	2055	1	YBL024W	YBL024W_mRNA	-4
II	182319	182357	39	+	4	30	0.37	39	-4.8	0.18	0.09	Promoter	2	182401	184125	1725	1	YBL020W	YBL020W_mRNA	-44
II	184293	184293	1	+	1	3	1	1	0	2	1	Promoter	2	184353	185915	1563	1	YBL019W	YBL019W_mRNA	-60
II	184361	184361	1	+	1	3	1	1	0	2	1	Promoter	2	184353	185915	1563	1	YBL019W	YBL019W_mRNA	8
II	192363	192369	7	+	3	16	0.44	7	-0.62	0.45	0.02	Promoter	2	192451	193512	1062	1	YBL016W	YBL016W_mRNA	-82
II	192423	192423	1	+	1	8	1	1	0	2	1	Promoter	2	192451	193512	1062	1	YBL016W	YBL016W_mRNA	-28
II	194019	194033	15	+	2	11	0.64	15	1.91	1.05	0.05	Promoter	2	194122	195702	1581	1	YBL015W	YBL015W_mRNA	-89
II	203437	203437	1	+	1	6	1	1	0	2	1	Promoter	2	203538	205817	2280	1	YBL011W	YBL011W_mRNA	-101
II	203462	203471	10	+	3	21	0.48	10	-0.36	0.56	0.09	Promoter	2	203538	205817	2280	1	YBL011W	YBL011W_mRNA	-67
II	209573	209608	36	+	5	29	0.41	36	-8.4	-0.06	0.11	Promoter	2	209653	212175	2523	1	YBL008W	YBL008W_mRNA	-45
II	209748	209748	1	+	1	5	1	1	0	2	1	Promoter	2	209653	212175	2523	1	YBL008W	YBL008W_mRNA	95
II	217380	217380	1	+	1	4	1	1	0	2	1	Promoter	2	217470	220400	2931	1	YBL005W	YBL005W_mRNA	-90
II	217408	217430	23	+	3	15	0.47	23	-1.93	0.49	0.05	Promoter	2	217470	220400	2931	1	YBL005W	YBL005W_mRNA	-40
II	217539	217543	5	+	2	10	0.7	5	0.8	1.12	0.12	Promoter	2	217470	220400	2931	1	YBL005W	YBL005W_mRNA	69
II	221613	221613	1	+	1	3	1	1	0	2	1	Exon (YBL005W-B/YBL005W-B, exon 1 of 1)	2	221330	226598	5269	1	YBL005W-B	YBL005W-B	283
II	222036	222036	1	+	1	5	1	1	0	2	1	Exon (YBL005W-B/YBL005W-B, exon 1 of 1)	2	221330	226598	5269	1	YBL005W-B	YBL005W-B	706
II	222098	222116	19	+	2	9	0.67	19	-3	1.08	0.08	Exon (YBL005W-B/YBL005W-B, exon 1 of 1)	2	221330	226598	5269	1	YBL005W-B	YBL005W-B	768
II	225256	225256	1	+	1	3	1	1	0	2	1	Exon (YBL005W-B/YBL005W-B, exon 1 of 1)	2	227075	227156	82	1	tS(AGA)B	tS(AGA)B_tRNA	-1819
II	227499	227552	54	+	9	54	0.24	54	-3.91	-0.94	0.07	Promoter	2	227636	235117	7482	1	YBL004W	YBL004W_mRNA	-84
II	227580	227580	1	+	1	3	1	1	0	2	1	Promoter	2	227636	235117	7482	1	YBL004W	YBL004W_mRNA	-56
II	236368	236386	19	+	2	25	0.52	19	-0.36	1	0	Promoter	2	236492	236887	396	1	YBL002W	YBL002W_mRNA	-106
II	236449	236518	70	+	11	136	0.3	70	-17.63	-0.86	0.17	Promoter	2	236492	236887	396	1	YBL002W	YBL002W_mRNA	0
II	236743	236743	1	+	1	4	1	1	0	2	1	Exon (YBL002W_mRNA/YBL002W, exon 1 of 1)	2	236492	236887	396	1	YBL002W	YBL002W_mRNA	251
II	241674	241674	1	+	1	6	1	1	0	2	1	Downstream (2-3kb)	2	242809	244230	1422	1	YBR003W	YBR003W_mRNA	-1135
II	242775	242803	29	+	6	29	0.24	29	-1.86	-0.51	0.03	Promoter	2	242809	244230	1422	1	YBR003W	YBR003W_mRNA	-6
II	245871	245883	13	+	4	19	0.32	13	0.32	0.02	0.01	Promoter	2	245906	246547	642	1	YBR005W	YBR005W_mRNA	-23
II	246879	246894	16	+	2	11	0.64	16	-2.05	1.05	0.05	Promoter	2	247010	248503	1494	1	YBR006W	YBR006W_mRNA	-116
II	246957	246970	14	+	2	13	0.77	14	3.5	1.22	0.22	Promoter	2	247010	248503	1494	1	YBR006W	YBR006W_mRNA	-40
II	248075	248078	4	+	2	9	0.56	4	-0.17	1.01	0.01	Exon (YBR006W_mRNA/YBR006W, exon 1 of 1)	2	247010	248503	1494	1	YBR006W	YBR006W_mRNA	1065
II	256303	256307	5	+	3	75	0.91	5	-1.68	1.46	0.66	Promoter	2	256331	256741	411	1	YBR010W	YBR010W_mRNA	-24
II	260575	260575	1	+	1	7	1	1	0	2	1	Exon (YBR012W-B/YBR012W-B, exon 1 of 1)	2	259869	265140	5272	1	YBR012W-B	YBR012W-B	706
II	270189	270244	56	+	14	159	0.23	56	-2.15	-1.3	0.13	Promoter	2	270247	270633	387	1	YBR016W	YBR016W_mRNA	-3
II	283655	283689	35	+	4	22	0.36	35	-0.68	0.15	0.08	Promoter	2	283738	284271	534	1	YBR022W	YBR022W_mRNA	-49
II	283719	283719	1	+	1	7	1	1	0	2	1	Promoter	2	283738	284271	534	1	YBR022W	YBR022W_mRNA	-19
II	289328	289353	26	+	3	14	0.43	26	-1	0.47	0.03	Promoter	2	289445	290350	906	1	YBR024W	YBR024W_mRNA	-92
II	298213	298246	34	+	4	19	0.37	34	-6.55	0.07	0.03	Promoter	2	298292	299950	1659	1	YBR030W	YBR030W_mRNA	-46
II	300142	300150	9	+	4	117	0.79	9	2.91	0.92	0.46	Promoter	2	300166	301254	1089	1	YBR031W	YBR031W_mRNA	-16
II	300689	300689	1	+	1	3	1	1	0	2	1	Exon (YBR031W_mRNA/YBR031W, exon 1 of 1)	2	300166	301254	1089	1	YBR031W	YBR031W_mRNA	523
II	307556	307556	1	+	1	3	1	1	0	2	1	Distal Intergenic	2	311898	314789	2892	1	YBR038W	YBR038W_mRNA	-4342
II	307596	307608	13	+	3	12	0.42	13	-2	0.45	0.02	Distal Intergenic	2	311898	314789	2892	1	YBR038W	YBR038W_mRNA	-4290
II	307733	307733	1	+	1	4	1	1	0	2	1	Distal Intergenic	2	311898	314789	2892	1	YBR038W	YBR038W_mRNA	-4165
II	311788	311788	1	+	1	7	1	1	0	2	1	Promoter	2	311898	314789	2892	1	YBR038W	YBR038W_mRNA	-110
II	311816	311816	1	+	1	3	1	1	0	2	1	Promoter	2	311898	314789	2892	1	YBR038W	YBR038W_mRNA	-82
II	311843	311880	38	+	7	56	0.34	38	-5.75	-0.46	0.12	Promoter	2	311898	314789	2892	1	YBR038W	YBR038W_mRNA	-18
II	315484	315549	66	+	10	107	0.32	66	3.86	-0.97	0.11	Promoter	2	315575	316510	936	1	YBR039W	YBR039W_mRNA	-26
II	326276	326276	1	+	1	3	1	1	0	2	1	Distal Intergenic	2	331833	332360	528	1	YBR047W	YBR047W_mRNA	-5557
II	326303	326338	36	+	3	17	0.41	36	1.5	0.45	0.02	Distal Intergenic	2	331833	332360	528	1	YBR047W	YBR047W_mRNA	-5495
II	331780	331824	45	+	4	36	0.44	45	-3.22	0.15	0.08	Promoter	2	331833	332360	528	1	YBR047W	YBR047W_mRNA	-9
II	331850	331850	1	+	1	3	1	1	0	2	1	Promoter	2	331833	332360	528	1	YBR047W	YBR047W_mRNA	17
II	332677	332677	1	+	1	3	1	1	0	2	1	Promoter	2	332831	333812	982	1	YBR048W	YBR048W_mRNA	-154
II	332733	332853	121	+	35	911	0.21	121	11.06	-2.11	0.2	Promoter	2	332831	333812	982	1	YBR048W	YBR048W_mRNA	0
II	333396	333405	10	+	3	18	0.44	10	-0.5	0.47	0.03	Exon (YBR048W_mRNA/YBR048W, exon 2 of 2)	2	332831	333812	982	1	YBR048W	YBR048W_mRNA	565
II	333461	333461	1	+	1	3	1	1	0	2	1	Exon (YBR048W_mRNA/YBR048W, exon 2 of 2)	2	332831	333812	982	1	YBR048W	YBR048W_mRNA	630
II	337198	337198	1	+	1	7	1	1	0	2	1	Promoter	2	337988	338338	351	1	YBR051W	YBR051W_mRNA	-790
II	342775	342791	17	+	4	36	0.58	17	3.5	0.45	0.22	Promoter	2	343101	344135	1035	1	YBR054W	YBR054W_mRNA	-310
II	347806	347819	14	+	3	26	0.5	14	0	0.61	0.12	Promoter	2	347879	349384	1506	1	YBR056W	YBR056W_mRNA	-60
II	351244	351246	3	+	2	6	0.5	3	0	1	0	Promoter	2	351255	351455	201	1	YBR056W-A	YBR056W-A_mRNA	-9
II	360621	360621	1	+	1	3	1	1	0	2	1	Distal Intergenic	2	367763	368191	429	1	YBR064W	YBR064W_mRNA	-7142
II	362886	362886	1	+	1	9	1	1	0	2	1	Distal Intergenic	2	367763	368191	429	1	YBR064W	YBR064W_mRNA	-4877
II	370514	370548	35	+	3	12	0.42	35	2.5	0.45	0.02	Distal Intergenic	2	367763	368191	429	1	YBR064W	YBR064W_mRNA	2751
II	371882	371882	1	+	1	4	1	1	0	2	1	Distal Intergenic	2	367763	368191	429	1	YBR064W	YBR064W_mRNA	4119
II	371952	371952	1	+	1	10	1	1	0	2	1	Distal Intergenic	2	367763	368191	429	1	YBR064W	YBR064W_mRNA	4189
II	376377	376377	1	+	1	4	1	1	0	2	1	Distal Intergenic	2	380411	381046	636	1	YBR071W	YBR071W_mRNA	-4034
II	380240	380240	1	+	1	6	1	1	0	2	1	Promoter	2	380411	381046	636	1	YBR071W	YBR071W_mRNA	-171
II	380339	380352	14	+	2	20	0.55	14	-0.65	1.01	0.01	Promoter	2	380411	381046	636	1	YBR071W	YBR071W_mRNA	-59
II	380450	380450	1	+	1	3	1	1	0	2	1	Promoter	2	380411	381046	636	1	YBR071W	YBR071W_mRNA	39
II	381956	381959	4	+	2	31	0.87	4	-1.11	1.45	0.45	Promoter	2	382030	382674	645	1	YBR072W	YBR072W_mRNA	-71
II	383114	383156	43	+	5	49	0.53	43	4.53	0.22	0.23	Promoter	2	383112	385988	2877	1	YBR073W	YBR073W_mRNA	2
II	386260	386283	24	+	5	63	0.49	24	2.75	0.03	0.15	Promoter	2	386286	389216	2931	1	YBR074W	YBR074W_mRNA	-3
II	392939	392984	46	+	6	109	0.4	46	-5.85	-0.01	0.22	Promoter	2	393123	394742	1620	1	YBR078W	YBR078W_mRNA	-139
II	409122	409136	15	+	3	26	0.69	15	-3.27	0.82	0.25	Promoter	2	409169	410629	1461	1	YBR083W	YBR083W_mRNA	-33
II	409187	409187	1	+	1	6	1	1	0	2	1	Promoter	2	409169	410629	1461	1	YBR083W	YBR083W_mRNA	18
II	410971	410971	1	+	1	4	1	1	0	2	1	Promoter	2	411054	413981	2928	1	YBR084W	YBR084W_mRNA	-83
II	411007	411007	1	+	1	9	1	1	0	2	1	Promoter	2	411054	413981	2928	1	YBR084W	YBR084W_mRNA	-47
II	411040	411040	1	+	1	28	1	1	0	2	1	Promoter	2	411054	413981	2928	1	YBR084W	YBR084W_mRNA	-14
II	423754	423754	1	+	1	6	1	1	0	2	1	Promoter	2	423765	424829	1065	1	YBR087W	YBR087W_mRNA	-11
II	431980	431980	1	+	1	5	1	1	0	2	1	Promoter	2	432036	434297	2262	1	YBR094W	YBR094W_mRNA	-56
II	435939	435939	1	+	1	6	1	1	0	2	1	Promoter	2	436021	436713	693	1	YBR096W	YBR096W_mRNA	-82
II	441467	441467	1	+	1	3	1	1	0	2	1	Promoter	2	441515	443590	2076	1	YBR098W	YBR098W_mRNA	-48
II	441500	441517	18	+	2	10	0.6	18	1.7	1.03	0.03	Promoter	2	441515	443590	2076	1	YBR098W	YBR098W_mRNA	0
II	447549	447592	44	+	3	14	0.43	44	1.86	0.47	0.03	Promoter	2	447709	449316	1608	1	YBR103W	YBR103W_mRNA	-117
II	449575	449579	5	+	2	11	0.64	5	-0.55	1.05	0.05	Promoter	2	449667	450656	990	1	YBR104W	YBR104W_mRNA	-88
II	449607	449607	1	+	1	6	1	1	0	2	1	Promoter	2	449667	450656	990	1	YBR104W	YBR104W_mRNA	-60
II	452554	452554	1	+	1	3	1	1	0	2	1	Promoter	2	452658	453224	567	1	YBR106W	YBR106W_mRNA	-104
II	452587	452590	4	+	2	8	0.62	4	-0.38	1.05	0.05	Promoter	2	452658	453224	567	1	YBR106W	YBR106W_mRNA	-68
II	452617	452635	19	+	8	75	0.25	19	-1.88	-0.74	0.09	Promoter	2	452658	453224	567	1	YBR106W	YBR106W_mRNA	-23
II	454760	454824	65	+	8	68	0.34	65	-6.84	-0.62	0.13	Promoter	2	454822	457665	2844	1	YBR108W	YBR108W_mRNA	0
II	458657	458692	36	+	5	19	0.37	36	-5.66	-0.21	0.05	Promoter	2	458608	458832	225	1	YBR109W-A	YBR109W-A_mRNA	49
II	458824	458825	2	+	2	13	0.69	2	-0.19	1.11	0.11	Promoter	2	458872	460221	1350	1	YBR110W	YBR110W_mRNA	-47
II	458865	458865	1	+	1	3	1	1	0	2	1	Promoter	2	458872	460221	1350	1	YBR110W	YBR110W_mRNA	-7
II	462098	462147	50	+	9	47	0.28	50	-6.2	-0.93	0.08	Promoter	2	462139	462579	441	1	YBR111W-A	YBR111W-A_mRNA	0
II	467146	467170	25	+	5	100	0.39	25	-0.15	-0.06	0.11	Promoter	2	467248	469620	2373	1	YBR114W	YBR114W_mRNA	-78
II	467210	467236	27	+	6	56	0.23	27	-0.32	-0.54	0.02	Promoter	2	467248	469620	2373	1	YBR114W	YBR114W_mRNA	-12
II	467290	467290	1	+	1	3	1	1	0	2	1	Promoter	2	467248	469620	2373	1	YBR114W	YBR114W_mRNA	42
II	467358	467374	17	+	2	7	0.57	17	-1.14	1.01	0.01	Exon (YBR114W_mRNA/YBR114W, exon 1 of 1)	2	467248	469620	2373	1	YBR114W	YBR114W_mRNA	110
II	474283	474344	62	+	9	54	0.19	62	2.17	-1.09	0.02	Distal Intergenic	2	477671	479047	1377	1	YBR118W	YBR118W_mRNA	-3327
II	474388	474388	1	+	1	3	1	1	0	2	1	Distal Intergenic	2	477671	479047	1377	1	YBR118W	YBR118W_mRNA	-3283
II	477559	477559	1	+	1	11	1	1	0	2	1	Promoter	2	477671	479047	1377	1	YBR118W	YBR118W_mRNA	-112
II	477584	477714	131	+	21	401	0.45	131	-5.1	-0.93	0.33	Promoter	2	477671	479047	1377	1	YBR118W	YBR118W_mRNA	0
II	477758	477758	1	+	1	4	1	1	0	2	1	Promoter	2	477671	479047	1377	1	YBR118W	YBR118W_mRNA	87
II	478099	478099	1	+	1	4	1	1	0	2	1	Exon (YBR118W_mRNA/YBR118W, exon 1 of 1)	2	477671	479047	1377	1	YBR118W	YBR118W_mRNA	428
II	478149	478150	2	+	2	12	0.58	2	-0.08	1.02	0.02	Exon (YBR118W_mRNA/YBR118W, exon 1 of 1)	2	477671	479047	1377	1	YBR118W	YBR118W_mRNA	478
II	478204	478204	1	+	1	3	1	1	0	2	1	Exon (YBR118W_mRNA/YBR118W, exon 1 of 1)	2	477671	479047	1377	1	YBR118W	YBR118W_mRNA	533
II	478319	478319	1	+	1	4	1	1	0	2	1	Exon (YBR118W_mRNA/YBR118W, exon 1 of 1)	2	477671	479047	1377	1	YBR118W	YBR118W_mRNA	648
II	478472	478472	1	+	1	3	1	1	0	2	1	Exon (YBR118W_mRNA/YBR118W, exon 1 of 1)	2	477671	479047	1377	1	YBR118W	YBR118W_mRNA	801
II	479268	479338	71	+	7	41	0.27	71	-10.98	-0.66	0.05	Promoter	2	479338	480323	986	1	YBR119W	YBR119W_mRNA	0
II	488754	488754	1	+	1	3	1	1	0	2	1	Downstream (2-3kb)	2	490850	491056	207	1	YBR126W-A	YBR126W-A_mRNA	-2096
II	490822	490831	10	+	3	21	0.52	10	0.69	0.54	0.08	Promoter	2	490850	491056	207	1	YBR126W-A	YBR126W-A_mRNA	-19
II	497119	497119	1	+	1	3	1	1	0	2	1	Promoter	2	497163	499277	2115	1	YBR131W	YBR131W_mRNA	-44
II	504745	504778	34	+	6	40	0.35	34	0.07	-0.39	0.08	Promoter	2	504854	505306	453	1	YBR135W	YBR135W_mRNA	-76
II	504804	504804	1	+	1	4	1	1	0	2	1	Promoter	2	504854	505306	453	1	YBR135W	YBR135W_mRNA	-50
II	505617	505636	20	+	2	8	0.62	20	-2.38	1.05	0.05	Promoter	2	505668	512774	7107	1	YBR136W	YBR136W_mRNA	-32
II	512982	512991	10	+	2	10	0.7	10	-1.8	1.12	0.12	Promoter	2	513044	513583	540	1	YBR137W	YBR137W_mRNA	-53
II	515653	515666	14	+	4	64	0.38	14	-2.28	0.15	0.07	Promoter	2	515664	517190	1527	1	YBR139W	YBR139W_mRNA	0
II	527184	527184	1	+	1	3	1	1	0	2	1	Promoter	2	527167	527262	96	1	YBR141W-A	YBR141W-A_mRNA	17
II	528234	528270	37	+	6	48	0.48	37	7.75	-0.11	0.19	Promoter	2	528317	530638	2322	1	YBR142W	YBR142W_mRNA	-47
II	533706	533706	1	+	1	11	1	1	0	2	1	Promoter	2	533762	534817	1056	1	YBR145W	YBR145W_mRNA	-56
II	535171	535248	78	+	10	59	0.17	78	-7.82	-1.17	0.05	Promoter	2	535260	536096	837	1	YBR146W	YBR146W_mRNA	-12
II	536441	536474	34	+	3	20	0.45	34	-0.35	0.49	0.05	Promoter	2	536575	537465	891	1	YBR147W	YBR147W_mRNA	-101
II	536515	536558	44	+	5	37	0.54	44	7.28	0.11	0.18	Promoter	2	536575	537465	891	1	YBR147W	YBR147W_mRNA	-17
II	539922	539962	41	+	6	56	0.41	41	1.48	-0.26	0.12	Promoter	2	539987	541021	1035	1	YBR149W	YBR149W_mRNA	-25
II	539987	540020	34	+	4	36	0.53	34	10.64	0.3	0.15	Promoter	2	539987	541021	1035	1	YBR149W	YBR149W_mRNA	0
II	544863	544887	25	+	6	59	0.56	25	4.34	0.03	0.24	Promoter	2	545028	545978	951	1	YBR151W	YBR151W_mRNA	-141
II	544915	544965	51	+	6	35	0.37	51	-13.03	-0.26	0.12	Promoter	2	545028	545978	951	1	YBR151W	YBR151W_mRNA	-63
II	546322	546328	7	+	2	7	0.57	7	-0.43	1.01	0.01	Promoter	2	546376	547251	876	1	YBR152W	YBR152W_mRNA	-48
II	546378	546378	1	+	1	7	1	1	0	2	1	Promoter	2	546376	547251	876	1	YBR152W	YBR152W_mRNA	2
II	547386	547410	25	+	2	8	0.62	25	-3	1.05	0.05	Promoter	2	547460	548194	735	1	YBR153W	YBR153W_mRNA	-50
II	549674	549734	61	+	6	32	0.28	61	1.75	-0.43	0.06	Promoter	2	549771	550928	1158	1	YBR155W	YBR155W_mRNA	-37
II	556278	556311	34	+	4	48	0.62	34	-4.38	0.5	0.25	Promoter	2	556549	558198	1650	1	YBR158W	YBR158W_mRNA	-238
II	558621	558665	45	+	4	19	0.53	45	-0.58	0.25	0.13	Promoter	2	558685	559728	1044	1	YBR159W	YBR159W_mRNA	-20
II	559947	559966	20	+	3	10	0.4	20	-1.1	0.43	0.01	Promoter	2	560078	560974	897	1	YBR160W	YBR160W_mRNA	-112
II	560002	560018	17	+	2	10	0.7	17	-3.2	1.12	0.12	Promoter	2	560078	560974	897	1	YBR160W	YBR160W_mRNA	-60
II	561541	561567	27	+	3	11	0.45	27	3.73	0.46	0.03	Promoter	2	561634	562764	1131	1	YBR161W	YBR161W_mRNA	-67
II	564849	564849	1	+	1	3	1	1	0	2	1	Promoter	2	565231	565428	198	1	YBR162W-A	YBR162W-A_mRNA	-382
II	564985	565005	21	+	3	18	0.44	21	-1.67	0.45	0.02	Promoter	2	565231	565428	198	1	YBR162W-A	YBR162W-A_mRNA	-226
II	565168	565224	57	+	11	125	0.22	57	7.14	-1.13	0.09	Promoter	2	565231	565428	198	1	YBR162W-A	YBR162W-A_mRNA	-7
II	565608	565635	28	+	4	17	0.47	28	-1.85	0.16	0.08	Promoter	2	565723	567480	1758	1	YBR163W	YBR163W_mRNA	-88
II	565728	565733	6	+	2	10	0.7	6	1	1.12	0.12	Promoter	2	565723	567480	1758	1	YBR163W	YBR163W_mRNA	5
II	568760	568768	9	+	2	22	0.73	9	1.82	1.15	0.15	Promoter	2	568852	569685	834	1	YBR165W	YBR165W_mRNA	-84
II	572086	572086	1	+	1	3	1	1	0	2	1	Promoter	2	572371	573612	1242	1	YBR168W	YBR168W_mRNA	-285
II	572250	572250	1	+	1	4	1	1	0	2	1	Promoter	2	572371	573612	1242	1	YBR168W	YBR168W_mRNA	-121
II	578315	578352	38	+	10	146	0.36	38	-0.27	-0.71	0.18	Promoter	2	578364	578984	621	1	YBR171W	YBR171W_mRNA	-12
II	582408	582408	1	+	1	4	1	1	0	2	1	Promoter	2	582408	583355	948	1	YBR175W	YBR175W_mRNA	0
II	596018	596072	55	+	5	24	0.25	55	5.38	-0.28	0.02	Promoter	2	596115	597065	951	1	YBR183W	YBR183W_mRNA	-43
II	597358	597358	1	+	1	3	1	1	0	2	1	Promoter	2	597363	598934	1572	1	YBR184W	YBR184W_mRNA	-5
II	602505	602516	12	+	3	14	0.5	12	-1.93	0.51	0.06	Promoter	2	602634	603476	843	1	YBR187W	YBR187W_mRNA	-118
II	602554	602554	1	+	1	6	1	1	0	2	1	Promoter	2	602634	603476	843	1	YBR187W	YBR187W_mRNA	-80
II	604454	604537	84	+	23	453	0.27	84	-16.26	-1.66	0.19	Promoter	2	604508	605508	1001	1	YBR189W	YBR189W_mRNA	0
II	606191	606276	86	+	17	291	0.57	86	6.22	-0.58	0.37	Promoter	2	606270	607140	871	1	YBR191W	YBR191W_mRNA	0
II	606669	606669	1	+	1	5	1	1	0	2	1	Exon (YBR191W_mRNA/YBR191W, exon 2 of 2)	2	606270	607140	871	1	YBR191W	YBR191W_mRNA	399
II	606853	606853	1	+	1	3	1	1	0	2	1	Promoter	2	607149	607223	75	1	YBR191W-A	YBR191W-A_mRNA	-296
II	606898	606898	1	+	1	3	1	1	0	2	1	Promoter	2	607149	607223	75	1	YBR191W-A	YBR191W-A_mRNA	-251
II	607460	607460	1	+	1	3	1	1	0	2	1	Promoter	2	607652	608785	1134	1	YBR192W	YBR192W_mRNA	-192
II	607489	607489	1	+	1	4	1	1	0	2	1	Promoter	2	607652	608785	1134	1	YBR192W	YBR192W_mRNA	-163
II	609897	609897	1	+	1	3	1	1	0	2	1	Promoter	2	610038	610409	372	1	YBR194W	YBR194W_mRNA	-141
II	609957	609969	13	+	2	11	0.73	13	2.73	1.15	0.15	Promoter	2	610038	610409	372	1	YBR194W	YBR194W_mRNA	-69
II	610031	610031	1	+	1	3	1	1	0	2	1	Promoter	2	610038	610409	372	1	YBR194W	YBR194W_mRNA	-7
II	614398	614398	1	+	1	3	1	1	0	2	1	Distal Intergenic	2	610038	610409	372	1	YBR194W	YBR194W_mRNA	4360
II	618810	618854	45	+	9	99	0.23	45	-8.88	-1.01	0.05	Promoter	2	618909	620303	1395	1	YBR199W	YBR199W_mRNA	-55
II	620809	620817	9	+	2	13	0.77	9	2.15	1.22	0.22	Promoter	2	620872	622527	1656	1	YBR200W	YBR200W_mRNA	-55
II	623426	623454	29	+	6	34	0.32	29	-1.44	-0.38	0.08	Promoter	2	623576	624211	636	1	YBR201W	YBR201W_mRNA	-122
II	625682	625682	1	+	1	3	1	1	0	2	1	Promoter	2	625772	628309	2538	1	YBR202W	YBR202W_mRNA	-90
II	625716	625740	25	+	2	6	0.5	25	0	1	0	Promoter	2	625772	628309	2538	1	YBR202W	YBR202W_mRNA	-32
II	625767	625767	1	+	1	3	1	1	0	2	1	Promoter	2	625772	628309	2538	1	YBR202W	YBR202W_mRNA	-5
II	628942	628942	1	+	1	3	1	1	0	2	1	Promoter	2	629168	631942	2775	1	YBR203W	YBR203W_mRNA	-226
II	628973	628984	12	+	3	10	0.4	12	-0.6	0.43	0.01	Promoter	2	629168	631942	2775	1	YBR203W	YBR203W_mRNA	-184
II	633575	633601	27	+	3	20	0.4	27	-1.3	0.44	0.02	Promoter	2	633622	634836	1215	1	YBR205W	YBR205W_mRNA	-21
II	635057	635066	10	+	2	7	0.57	10	0.64	1.01	0.01	Promoter	2	635146	636543	1398	1	YBR207W	YBR207W_mRNA	-80
II	635092	635105	14	+	3	18	0.39	14	-1.39	0.43	0.01	Promoter	2	635146	636543	1398	1	YBR207W	YBR207W_mRNA	-41
II	645516	645534	19	+	3	23	0.52	19	0.65	0.6	0.11	Promoter	2	645550	645978	429	1	YBR210W	YBR210W_mRNA	-16
II	647474	647490	17	+	4	20	0.5	17	-1.1	0.21	0.11	Promoter	2	647886	649904	2019	1	YBR212W	YBR212W_mRNA	-396
II	647516	647550	35	+	4	20	0.45	35	3.3	0.14	0.07	Promoter	2	647886	649904	2019	1	YBR212W	YBR212W_mRNA	-336
II	650298	650300	3	+	2	7	0.57	3	-0.14	1.01	0.01	Promoter	2	650368	651192	825	1	YBR213W	YBR213W_mRNA	-68
II	651336	651359	24	+	5	80	0.39	24	-2.31	-0.07	0.11	Promoter	2	651415	652998	1584	1	YBR214W	YBR214W_mRNA	-56
II	653279	653340	62	+	7	30	0.23	62	6.4	-0.75	0.02	Promoter	2	653356	655317	1962	1	YBR215W	YBR215W_mRNA	-16
II	657768	657789	22	+	4	30	0.4	22	1.13	0.1	0.05	Promoter	2	657832	658392	561	1	YBR217W	YBR217W_mRNA	-43
II	670474	670492	19	+	2	10	0.5	19	0	1	0	Promoter	2	670627	673329	2703	1	YBR225W	YBR225W_mRNA	-135
II	675310	675315	6	+	2	10	0.6	6	0.5	1.03	0.03	Promoter	2	675313	676227	915	1	YBR228W	YBR228W_mRNA	0
