seqnames	start	end	width	strand	nTSSs	nTAGs	tsrPeak	tsrWdth	tsrTrq	tsrSI	tsrMSI	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS
II	147097	147129	33	+	6	50	0.36	33	0.9	-0.29	0.12	Promoter	2	147209	150286	3078	1	YBL037W	YBL037W_mRNA	-80
II	147162	147162	1	+	1	4	1	1	0	2	1	Promoter	2	147209	150286	3078	1	YBL037W	YBL037W_mRNA	-47
II	160074	160147	74	+	11	101	0.23	74	0.96	-1.15	0.09	Promoter	2	160184	161329	1146	1	YBL032W	YBL032W_mRNA	-37
II	161663	161715	53	+	5	26	0.27	53	-4.92	-0.23	0.04	Promoter	2	161699	162715	1017	1	YBL031W	YBL031W_mRNA	0
II	168384	168418	35	+	8	504	0.42	35	0.27	0.01	0.34	Promoter	2	168423	169376	954	1	YBL027W	YBL027W_mRNA	-5
II	168809	168809	1	+	1	4	1	1	0	2	1	Exon (YBL027W_mRNA/YBL027W, exon 2 of 2)	2	168423	169376	954	1	YBL027W	YBL027W_mRNA	386
II	169052	169052	1	+	1	4	1	1	0	2	1	Exon (YBL027W_mRNA/YBL027W, exon 2 of 2)	2	168423	169376	954	1	YBL027W	YBL027W_mRNA	629
II	170543	170558	16	+	3	14	0.5	16	1.29	0.51	0.06	Promoter	2	170623	171038	416	1	YBL026W	YBL026W_mRNA	-65
II	171418	171433	16	+	2	9	0.67	16	-2.5	1.08	0.08	Promoter	2	171481	171918	438	1	YBL025W	YBL025W_mRNA	-48
II	171483	171483	1	+	1	3	1	1	0	2	1	Promoter	2	171481	171918	438	1	YBL025W	YBL025W_mRNA	2
II	171625	171625	1	+	1	3	1	1	0	2	1	Exon (YBL025W_mRNA/YBL025W, exon 1 of 1)	2	171481	171918	438	1	YBL025W	YBL025W_mRNA	144
II	172490	172525	36	+	7	40	0.3	36	3.55	-0.64	0.06	Promoter	2	172534	174588	2055	1	YBL024W	YBL024W_mRNA	-9
II	182319	182346	28	+	4	35	0.34	28	-1.59	0.15	0.08	Promoter	2	182401	184125	1725	1	YBL020W	YBL020W_mRNA	-55
II	184297	184297	1	+	1	3	1	1	0	2	1	Promoter	2	184353	185915	1563	1	YBL019W	YBL019W_mRNA	-56
II	184525	184525	1	+	1	3	1	1	0	2	1	Exon (YBL019W_mRNA/YBL019W, exon 1 of 1)	2	184353	185915	1563	1	YBL019W	YBL019W_mRNA	172
II	192363	192369	7	+	2	14	0.57	7	0.43	1.01	0.01	Promoter	2	192451	193512	1062	1	YBL016W	YBL016W_mRNA	-82
II	192408	192423	16	+	2	11	0.73	16	3.41	1.15	0.15	Promoter	2	192451	193512	1062	1	YBL016W	YBL016W_mRNA	-28
II	194019	194045	27	+	3	15	0.6	27	-5	0.63	0.14	Promoter	2	194122	195702	1581	1	YBL015W	YBL015W_mRNA	-77
II	202602	202602	1	+	1	4	1	1	0	2	1	Exon (YBL013W_mRNA/YBL013W, exon 1 of 1)	2	202056	203261	1206	1	YBL013W	YBL013W_mRNA	546
II	202772	202772	1	+	1	3	1	1	0	2	1	Exon (YBL013W_mRNA/YBL013W, exon 1 of 1)	2	202056	203261	1206	1	YBL013W	YBL013W_mRNA	716
II	203437	203471	35	+	6	34	0.21	35	4	-0.54	0.02	Promoter	2	203538	205817	2280	1	YBL011W	YBL011W_mRNA	-67
II	209573	209579	7	+	3	21	0.38	7	0.43	0.45	0.02	Promoter	2	209653	212175	2523	1	YBL008W	YBL008W_mRNA	-74
II	209605	209616	12	+	2	7	0.57	12	0.79	1.01	0.01	Promoter	2	209653	212175	2523	1	YBL008W	YBL008W_mRNA	-37
II	209748	209748	1	+	1	5	1	1	0	2	1	Promoter	2	209653	212175	2523	1	YBL008W	YBL008W_mRNA	95
II	217399	217430	32	+	5	21	0.24	32	-1.64	-0.3	0.01	Promoter	2	217470	220400	2931	1	YBL005W	YBL005W_mRNA	-40
II	217539	217543	5	+	2	11	0.64	5	0.55	1.05	0.05	Promoter	2	217470	220400	2931	1	YBL005W	YBL005W_mRNA	69
II	220935	220935	1	+	1	3	1	1	0	2	1	Promoter	2	221330	222652	1323	1	YBL005W-A	YBL005W-A	-395
II	222036	222036	1	+	1	9	1	1	0	2	1	Exon (YBL005W-B/YBL005W-B, exon 1 of 1)	2	221330	226598	5269	1	YBL005W-B	YBL005W-B	706
II	222074	222098	25	+	2	8	0.62	25	3	1.05	0.05	Exon (YBL005W-B/YBL005W-B, exon 1 of 1)	2	221330	226598	5269	1	YBL005W-B	YBL005W-B	744
II	227511	227552	42	+	9	56	0.21	42	-4.84	-1.03	0.04	Promoter	2	227636	235117	7482	1	YBL004W	YBL004W_mRNA	-84
II	227580	227580	1	+	1	3	1	1	0	2	1	Promoter	2	227636	235117	7482	1	YBL004W	YBL004W_mRNA	-56
II	234610	234610	1	+	1	3	1	1	0	2	1	Exon (YBL004W_mRNA/YBL004W, exon 1 of 1)	2	236492	236887	396	1	YBL002W	YBL002W_mRNA	-1882
II	236368	236390	23	+	4	34	0.53	23	-3.41	0.38	0.19	Promoter	2	236492	236887	396	1	YBL002W	YBL002W_mRNA	-102
II	236425	236518	94	+	15	150	0.25	94	-5.74	-1.28	0.16	Promoter	2	236492	236887	396	1	YBL002W	YBL002W_mRNA	0
II	236649	236649	1	+	1	3	1	1	0	2	1	Exon (YBL002W_mRNA/YBL002W, exon 1 of 1)	2	236492	236887	396	1	YBL002W	YBL002W_mRNA	157
II	236743	236743	1	+	1	5	1	1	0	2	1	Exon (YBL002W_mRNA/YBL002W, exon 1 of 1)	2	236492	236887	396	1	YBL002W	YBL002W_mRNA	251
II	241674	241674	1	+	1	10	1	1	0	2	1	Downstream (2-3kb)	2	242809	244230	1422	1	YBR003W	YBR003W_mRNA	-1135
II	242775	242794	20	+	3	14	0.5	20	-1.57	0.51	0.06	Promoter	2	242809	244230	1422	1	YBR003W	YBR003W_mRNA	-15
II	245842	245883	42	+	5	19	0.32	42	6.45	-0.26	0.03	Promoter	2	245906	246547	642	1	YBR005W	YBR005W_mRNA	-23
II	246970	246970	1	+	1	4	1	1	0	2	1	Promoter	2	247010	248503	1494	1	YBR006W	YBR006W_mRNA	-40
II	248015	248015	1	+	1	3	1	1	0	2	1	Exon (YBR006W_mRNA/YBR006W, exon 1 of 1)	2	247010	248503	1494	1	YBR006W	YBR006W_mRNA	1005
II	248042	248078	37	+	4	15	0.4	37	7.2	0.08	0.04	Exon (YBR006W_mRNA/YBR006W, exon 1 of 1)	2	247010	248503	1494	1	YBR006W	YBR006W_mRNA	1032
II	256303	256307	5	+	2	50	0.8	5	-1.2	1.28	0.28	Promoter	2	256331	256741	411	1	YBR010W	YBR010W_mRNA	-24
II	259816	259816	1	+	1	3	1	1	0	2	1	Promoter	2	259869	261191	1323	1	YBR012W-A	YBR012W-A	-53
II	260575	260575	1	+	1	11	1	1	0	2	1	Exon (YBR012W-B/YBR012W-B, exon 1 of 1)	2	259869	265140	5272	1	YBR012W-B	YBR012W-B	706
II	270194	270268	75	+	14	185	0.23	75	-14.12	-1.31	0.13	Promoter	2	270247	270633	387	1	YBR016W	YBR016W_mRNA	0
II	276816	276816	1	+	1	5	1	1	0	2	1	Distal Intergenic	2	279021	280607	1587	1	YBR020W	YBR020W_mRNA	-2205
II	283655	283689	35	+	4	22	0.45	35	2.68	0.16	0.08	Promoter	2	283738	284271	534	1	YBR022W	YBR022W_mRNA	-49
II	283719	283719	1	+	1	5	1	1	0	2	1	Promoter	2	283738	284271	534	1	YBR022W	YBR022W_mRNA	-19
II	289328	289340	13	+	2	10	0.5	13	0	1	0	Promoter	2	289445	290350	906	1	YBR024W	YBR024W_mRNA	-105
II	298218	298218	1	+	1	4	1	1	0	2	1	Promoter	2	298292	299950	1659	1	YBR030W	YBR030W_mRNA	-74
II	298246	298246	1	+	1	3	1	1	0	2	1	Promoter	2	298292	299950	1659	1	YBR030W	YBR030W_mRNA	-46
II	300142	300150	9	+	5	95	0.77	9	2.87	0.76	0.47	Promoter	2	300166	301254	1089	1	YBR031W	YBR031W_mRNA	-16
II	300567	300567	1	+	1	3	1	1	0	2	1	Exon (YBR031W_mRNA/YBR031W, exon 1 of 1)	2	300166	301254	1089	1	YBR031W	YBR031W_mRNA	401
II	300738	300738	1	+	1	3	1	1	0	2	1	Exon (YBR031W_mRNA/YBR031W, exon 1 of 1)	2	300166	301254	1089	1	YBR031W	YBR031W_mRNA	572
II	307596	307599	4	+	2	13	0.62	4	-0.35	1.04	0.04	Distal Intergenic	2	311898	314789	2892	1	YBR038W	YBR038W_mRNA	-4299
II	311777	311888	112	+	18	93	0.15	112	11.94	-1.94	0.06	Promoter	2	311898	314789	2892	1	YBR038W	YBR038W_mRNA	-10
II	315484	315549	66	+	12	102	0.33	66	4.06	-1.11	0.13	Promoter	2	315575	316510	936	1	YBR039W	YBR039W_mRNA	-26
II	326296	326338	43	+	4	20	0.3	43	6.1	0.01	0.01	Distal Intergenic	2	331833	332360	528	1	YBR047W	YBR047W_mRNA	-5495
II	331750	331750	1	+	1	4	1	1	0	2	1	Promoter	2	331833	332360	528	1	YBR047W	YBR047W_mRNA	-83
II	331780	331824	45	+	5	32	0.34	45	0.78	-0.23	0.04	Promoter	2	331833	332360	528	1	YBR047W	YBR047W_mRNA	-9
II	331868	331868	1	+	1	3	1	1	0	2	1	Promoter	2	331833	332360	528	1	YBR047W	YBR047W_mRNA	35
II	332740	332876	137	+	39	871	0.2	137	-2.85	-2.22	0.2	Promoter	2	332831	333812	982	1	YBR048W	YBR048W_mRNA	0
II	333396	333426	31	+	3	11	0.36	31	0.55	0.43	0.01	Exon (YBR048W_mRNA/YBR048W, exon 2 of 2)	2	332831	333812	982	1	YBR048W	YBR048W_mRNA	565
II	333461	333461	1	+	1	4	1	1	0	2	1	Exon (YBR048W_mRNA/YBR048W, exon 2 of 2)	2	332831	333812	982	1	YBR048W	YBR048W_mRNA	630
II	333492	333492	1	+	1	4	1	1	0	2	1	Exon (YBR048W_mRNA/YBR048W, exon 2 of 2)	2	332831	333812	982	1	YBR048W	YBR048W_mRNA	661
II	337198	337210	13	+	2	10	0.7	13	-2.4	1.12	0.12	Promoter	2	337988	338338	351	1	YBR051W	YBR051W_mRNA	-778
II	340994	340994	1	+	1	4	1	1	0	2	1	Distal Intergenic	2	343101	344135	1035	1	YBR054W	YBR054W_mRNA	-2107
II	342779	342791	13	+	4	36	0.61	13	0.39	0.46	0.23	Promoter	2	343101	344135	1035	1	YBR054W	YBR054W_mRNA	-310
II	347809	347809	1	+	1	15	1	1	0	2	1	Promoter	2	347879	349384	1506	1	YBR056W	YBR056W_mRNA	-70
II	347838	347838	1	+	1	3	1	1	0	2	1	Promoter	2	347879	349384	1506	1	YBR056W	YBR056W_mRNA	-41
II	347885	347885	1	+	1	4	1	1	0	2	1	Promoter	2	347879	349384	1506	1	YBR056W	YBR056W_mRNA	6
II	351228	351244	17	+	2	15	0.8	17	4.8	1.28	0.28	Promoter	2	351255	351455	201	1	YBR056W-A	YBR056W-A_mRNA	-11
II	362849	362864	16	+	2	6	0.5	16	0	1	0	Distal Intergenic	2	367763	368191	429	1	YBR064W	YBR064W_mRNA	-4899
II	370530	370530	1	+	1	3	1	1	0	2	1	Distal Intergenic	2	367763	368191	429	1	YBR064W	YBR064W_mRNA	2767
II	371882	371882	1	+	1	3	1	1	0	2	1	Distal Intergenic	2	367763	368191	429	1	YBR064W	YBR064W_mRNA	4119
II	371908	371908	1	+	1	10	1	1	0	2	1	Distal Intergenic	2	367763	368191	429	1	YBR064W	YBR064W_mRNA	4145
II	371952	371960	9	+	2	10	0.7	9	-1.6	1.12	0.12	Distal Intergenic	2	367763	368191	429	1	YBR064W	YBR064W_mRNA	4189
II	380210	380210	1	+	1	5	1	1	0	2	1	Promoter	2	380411	381046	636	1	YBR071W	YBR071W_mRNA	-201
II	380240	380240	1	+	1	5	1	1	0	2	1	Promoter	2	380411	381046	636	1	YBR071W	YBR071W_mRNA	-171
II	380330	380358	29	+	4	27	0.37	29	0.26	0.14	0.07	Promoter	2	380411	381046	636	1	YBR071W	YBR071W_mRNA	-53
II	380450	380450	1	+	1	6	1	1	0	2	1	Promoter	2	380411	381046	636	1	YBR071W	YBR071W_mRNA	39
II	381956	381959	4	+	2	34	0.85	4	-1.06	1.4	0.4	Promoter	2	382030	382674	645	1	YBR072W	YBR072W_mRNA	-71
II	383114	383156	43	+	5	56	0.46	43	5.82	0.04	0.16	Promoter	2	383112	385988	2877	1	YBR073W	YBR073W_mRNA	2
II	386228	386326	99	+	10	77	0.35	99	-5.65	-0.86	0.14	Promoter	2	386286	389216	2931	1	YBR074W	YBR074W_mRNA	0
II	392939	392997	59	+	7	101	0.46	59	-9.71	-0.09	0.26	Promoter	2	393123	394742	1620	1	YBR078W	YBR078W_mRNA	-126
II	409100	409136	37	+	6	35	0.49	37	3.46	-0.19	0.15	Promoter	2	409169	410629	1461	1	YBR083W	YBR083W_mRNA	-33
II	409187	409187	1	+	1	4	1	1	0	2	1	Promoter	2	409169	410629	1461	1	YBR083W	YBR083W_mRNA	18
II	410006	410006	1	+	1	3	1	1	0	2	1	Exon (YBR083W_mRNA/YBR083W, exon 1 of 1)	2	409169	410629	1461	1	YBR083W	YBR083W_mRNA	837
II	410161	410161	1	+	1	3	1	1	0	2	1	Promoter	2	411054	413981	2928	1	YBR084W	YBR084W_mRNA	-893
II	410960	410960	1	+	1	3	1	1	0	2	1	Promoter	2	411054	413981	2928	1	YBR084W	YBR084W_mRNA	-94
II	411007	411007	1	+	1	6	1	1	0	2	1	Promoter	2	411054	413981	2928	1	YBR084W	YBR084W_mRNA	-47
II	411040	411040	1	+	1	29	1	1	0	2	1	Promoter	2	411054	413981	2928	1	YBR084W	YBR084W_mRNA	-14
II	423754	423754	1	+	1	7	1	1	0	2	1	Promoter	2	423765	424829	1065	1	YBR087W	YBR087W_mRNA	-11
II	427132	427132	1	+	1	3	1	1	0	2	1	Distal Intergenic	2	425183	425782	600	1	YBR089W	YBR089W_mRNA	1949
II	429566	429566	1	+	1	3	1	1	0	2	1	Distal Intergenic	2	432036	434297	2262	1	YBR094W	YBR094W_mRNA	-2470
II	431970	431980	11	+	2	7	0.57	11	0.71	1.01	0.01	Promoter	2	432036	434297	2262	1	YBR094W	YBR094W_mRNA	-56
II	435939	435939	1	+	1	3	1	1	0	2	1	Promoter	2	436021	436713	693	1	YBR096W	YBR096W_mRNA	-82
II	435972	435972	1	+	1	3	1	1	0	2	1	Promoter	2	436021	436713	693	1	YBR096W	YBR096W_mRNA	-49
II	436891	436891	1	+	1	5	1	1	0	2	1	Promoter	2	436951	441315	4365	1	YBR097W	YBR097W_mRNA	-60
II	441467	441467	1	+	1	3	1	1	0	2	1	Promoter	2	441515	443590	2076	1	YBR098W	YBR098W_mRNA	-48
II	441505	441517	13	+	2	11	0.73	13	2.73	1.15	0.15	Promoter	2	441515	443590	2076	1	YBR098W	YBR098W_mRNA	0
II	447543	447549	7	+	2	8	0.62	7	0.75	1.05	0.05	Promoter	2	447709	449316	1608	1	YBR103W	YBR103W_mRNA	-160
II	449575	449582	8	+	3	9	0.33	8	0.17	0.42	0	Promoter	2	449667	450656	990	1	YBR104W	YBR104W_mRNA	-85
II	452617	452635	19	+	5	55	0.31	19	-1.58	-0.24	0.04	Promoter	2	452658	453224	567	1	YBR106W	YBR106W_mRNA	-23
II	454774	454815	42	+	9	71	0.31	42	-9.22	-0.75	0.13	Promoter	2	454822	457665	2844	1	YBR108W	YBR108W_mRNA	-7
II	458657	458657	1	+	1	4	1	1	0	2	1	Promoter	2	458608	458832	225	1	YBR109W-A	YBR109W-A_mRNA	49
II	458821	458840	20	+	4	17	0.35	20	-3.91	0.07	0.03	Promoter	2	458872	460221	1350	1	YBR110W	YBR110W_mRNA	-32
II	458865	458865	1	+	1	3	1	1	0	2	1	Promoter	2	458872	460221	1350	1	YBR110W	YBR110W_mRNA	-7
II	462098	462126	29	+	4	31	0.48	29	-7.26	0.24	0.12	Promoter	2	462139	462579	441	1	YBR111W-A	YBR111W-A_mRNA	-13
II	467146	467236	91	+	14	141	0.24	91	-8.88	-1.45	0.09	Promoter	2	467248	469620	2373	1	YBR114W	YBR114W_mRNA	-12
II	467358	467358	1	+	1	5	1	1	0	2	1	Exon (YBR114W_mRNA/YBR114W, exon 1 of 1)	2	467248	469620	2373	1	YBR114W	YBR114W_mRNA	110
II	474283	474344	62	+	9	52	0.25	62	5.81	-1.01	0.05	Distal Intergenic	2	477671	479047	1377	1	YBR118W	YBR118W_mRNA	-3327
II	474408	474408	1	+	1	3	1	1	0	2	1	Distal Intergenic	2	477671	479047	1377	1	YBR118W	YBR118W_mRNA	-3263
II	477559	477559	1	+	1	7	1	1	0	2	1	Promoter	2	477671	479047	1377	1	YBR118W	YBR118W_mRNA	-112
II	477584	477674	91	+	18	314	0.45	91	13.84	-0.86	0.32	Promoter	2	477671	479047	1377	1	YBR118W	YBR118W_mRNA	0
II	477743	477762	20	+	2	6	0.5	20	0	1	0	Promoter	2	477671	479047	1377	1	YBR118W	YBR118W_mRNA	72
II	478087	478087	1	+	1	3	1	1	0	2	1	Exon (YBR118W_mRNA/YBR118W, exon 1 of 1)	2	477671	479047	1377	1	YBR118W	YBR118W_mRNA	416
II	478149	478149	1	+	1	4	1	1	0	2	1	Exon (YBR118W_mRNA/YBR118W, exon 1 of 1)	2	477671	479047	1377	1	YBR118W	YBR118W_mRNA	478
II	478214	478235	22	+	2	7	0.57	22	1.5	1.01	0.01	Exon (YBR118W_mRNA/YBR118W, exon 1 of 1)	2	477671	479047	1377	1	YBR118W	YBR118W_mRNA	543
II	478283	478319	37	+	5	16	0.25	37	-2.25	-0.31	0	Exon (YBR118W_mRNA/YBR118W, exon 1 of 1)	2	477671	479047	1377	1	YBR118W	YBR118W_mRNA	612
II	479288	479338	51	+	4	32	0.44	51	-9.53	0.19	0.1	Promoter	2	479338	480323	986	1	YBR119W	YBR119W_mRNA	0
II	488673	488673	1	+	1	4	1	1	0	2	1	Downstream (2-3kb)	2	486507	486866	360	1	YBR124W	YBR124W_mRNA	2166
II	490822	490831	10	+	3	16	0.5	10	-0.31	0.52	0.07	Promoter	2	490850	491056	207	1	YBR126W-A	YBR126W-A_mRNA	-19
II	504745	504804	60	+	8	54	0.22	60	-8.07	-0.81	0.06	Promoter	2	504854	505306	453	1	YBR135W	YBR135W_mRNA	-50
II	505617	505623	7	+	2	6	0.5	7	0	1	0	Promoter	2	505668	512774	7107	1	YBR136W	YBR136W_mRNA	-45
II	512982	512991	10	+	2	9	0.56	10	0.5	1.01	0.01	Promoter	2	513044	513583	540	1	YBR137W	YBR137W_mRNA	-53
II	515653	515666	14	+	4	74	0.38	14	-2.23	0.13	0.07	Promoter	2	515664	517190	1527	1	YBR139W	YBR139W_mRNA	0
II	527178	527184	7	+	2	6	0.5	7	0	1	0	Promoter	2	527167	527262	96	1	YBR141W-A	YBR141W-A_mRNA	11
II	528246	528270	25	+	4	33	0.48	25	3.79	0.22	0.11	Promoter	2	528317	530638	2322	1	YBR142W	YBR142W_mRNA	-47
II	533485	533485	1	+	1	3	1	1	0	2	1	Promoter	2	533762	534817	1056	1	YBR145W	YBR145W_mRNA	-277
II	533706	533721	16	+	3	27	0.56	16	-2.02	0.6	0.12	Promoter	2	533762	534817	1056	1	YBR145W	YBR145W_mRNA	-41
II	535171	535248	78	+	9	52	0.31	78	-7.44	-0.89	0.09	Promoter	2	535260	536096	837	1	YBR146W	YBR146W_mRNA	-12
II	536441	536474	34	+	3	14	0.43	34	4.21	0.44	0.02	Promoter	2	536575	537465	891	1	YBR147W	YBR147W_mRNA	-101
II	536515	536550	36	+	6	37	0.38	36	7.36	-0.32	0.1	Promoter	2	536575	537465	891	1	YBR147W	YBR147W_mRNA	-25
II	539922	539962	41	+	3	31	0.48	41	0.48	0.48	0.04	Promoter	2	539987	541021	1035	1	YBR149W	YBR149W_mRNA	-25
II	540007	540020	14	+	3	26	0.42	14	0.92	0.49	0.05	Promoter	2	539987	541021	1035	1	YBR149W	YBR149W_mRNA	20
II	544866	544882	17	+	4	48	0.58	17	3.85	0.42	0.21	Promoter	2	545028	545978	951	1	YBR151W	YBR151W_mRNA	-146
II	544915	544920	6	+	2	25	0.6	6	0.5	1.03	0.03	Promoter	2	545028	545978	951	1	YBR151W	YBR151W_mRNA	-108
II	544965	544969	5	+	2	11	0.73	5	-0.91	1.15	0.15	Promoter	2	545028	545978	951	1	YBR151W	YBR151W_mRNA	-59
II	545095	545095	1	+	1	3	1	1	0	2	1	Promoter	2	545028	545978	951	1	YBR151W	YBR151W_mRNA	67
II	546322	546322	1	+	1	3	1	1	0	2	1	Promoter	2	546376	547251	876	1	YBR152W	YBR152W_mRNA	-54
II	546378	546378	1	+	1	4	1	1	0	2	1	Promoter	2	546376	547251	876	1	YBR152W	YBR152W_mRNA	2
II	547396	547396	1	+	1	3	1	1	0	2	1	Promoter	2	547460	548194	735	1	YBR153W	YBR153W_mRNA	-64
II	549674	549674	1	+	1	3	1	1	0	2	1	Promoter	2	549771	550928	1158	1	YBR155W	YBR155W_mRNA	-97
II	549726	549742	17	+	4	24	0.46	17	-3.83	0.18	0.09	Promoter	2	549771	550928	1158	1	YBR155W	YBR155W_mRNA	-29
II	556173	556196	24	+	3	9	0.33	24	0.83	0.42	0	Promoter	2	556549	558198	1650	1	YBR158W	YBR158W_mRNA	-353
II	556266	556286	21	+	3	50	0.74	21	6.96	0.94	0.33	Promoter	2	556549	558198	1650	1	YBR158W	YBR158W_mRNA	-263
II	556311	556311	1	+	1	8	1	1	0	2	1	Promoter	2	556549	558198	1650	1	YBR158W	YBR158W_mRNA	-238
II	557264	557264	1	+	1	3	1	1	0	2	1	Exon (YBR158W_mRNA/YBR158W, exon 1 of 1)	2	556549	558198	1650	1	YBR158W	YBR158W_mRNA	715
II	558621	558665	45	+	7	37	0.24	45	0.95	-0.71	0.03	Promoter	2	558685	559728	1044	1	YBR159W	YBR159W_mRNA	-20
II	559947	559947	1	+	1	5	1	1	0	2	1	Promoter	2	560078	560974	897	1	YBR160W	YBR160W_mRNA	-131
II	560031	560031	1	+	1	3	1	1	0	2	1	Promoter	2	560078	560974	897	1	YBR160W	YBR160W_mRNA	-47
II	561337	561337	1	+	1	3	1	1	0	2	1	Promoter	2	561634	562764	1131	1	YBR161W	YBR161W_mRNA	-297
II	561563	561563	1	+	1	3	1	1	0	2	1	Promoter	2	561634	562764	1131	1	YBR161W	YBR161W_mRNA	-71
II	561636	561636	1	+	1	3	1	1	0	2	1	Promoter	2	561634	562764	1131	1	YBR161W	YBR161W_mRNA	2
II	564854	564854	1	+	1	3	1	1	0	2	1	Promoter	2	565231	565428	198	1	YBR162W-A	YBR162W-A_mRNA	-377
II	564985	565016	32	+	3	16	0.38	32	-4	0.44	0.01	Promoter	2	565231	565428	198	1	YBR162W-A	YBR162W-A_mRNA	-215
II	565168	565224	57	+	14	124	0.23	57	4.63	-1.43	0.1	Promoter	2	565231	565428	198	1	YBR162W-A	YBR162W-A_mRNA	-7
II	565604	565644	41	+	8	36	0.31	41	-2.61	-0.83	0.06	Promoter	2	565723	567480	1758	1	YBR163W	YBR163W_mRNA	-79
II	565728	565733	6	+	2	9	0.56	6	-0.28	1.01	0.01	Promoter	2	565723	567480	1758	1	YBR163W	YBR163W_mRNA	5
II	568760	568768	9	+	2	14	0.71	9	1.71	1.14	0.14	Promoter	2	568852	569685	834	1	YBR165W	YBR165W_mRNA	-84
II	572244	572244	1	+	1	5	1	1	0	2	1	Promoter	2	572371	573612	1242	1	YBR168W	YBR168W_mRNA	-127
II	578302	578352	51	+	10	129	0.34	51	3.89	-0.77	0.17	Promoter	2	578364	578984	621	1	YBR171W	YBR171W_mRNA	-12
II	578379	578379	1	+	1	3	1	1	0	2	1	Promoter	2	578364	578984	621	1	YBR171W	YBR171W_mRNA	15
II	596024	596072	49	+	6	24	0.25	49	2.75	-0.53	0.02	Promoter	2	596115	597065	951	1	YBR183W	YBR183W_mRNA	-43
II	597363	597363	1	+	1	3	1	1	0	2	1	Promoter	2	597363	598934	1572	1	YBR184W	YBR184W_mRNA	0
II	602505	602507	3	+	2	12	0.75	3	-0.5	1.19	0.19	Promoter	2	602634	603476	843	1	YBR187W	YBR187W_mRNA	-127
II	602550	602554	5	+	2	10	0.6	5	0.4	1.03	0.03	Promoter	2	602634	603476	843	1	YBR187W	YBR187W_mRNA	-80
II	604454	604500	47	+	22	403	0.29	47	1.34	-1.64	0.18	Promoter	2	604508	605508	1001	1	YBR189W	YBR189W_mRNA	-8
II	606203	606276	74	+	14	240	0.56	74	1.26	-0.53	0.34	Promoter	2	606270	607140	871	1	YBR191W	YBR191W_mRNA	0
II	606669	606669	1	+	1	3	1	1	0	2	1	Exon (YBR191W_mRNA/YBR191W, exon 2 of 2)	2	606270	607140	871	1	YBR191W	YBR191W_mRNA	399
II	606775	606775	1	+	1	3	1	1	0	2	1	Promoter	2	607149	607223	75	1	YBR191W-A	YBR191W-A_mRNA	-374
II	607452	607452	1	+	1	3	1	1	0	2	1	Promoter	2	607652	608785	1134	1	YBR192W	YBR192W_mRNA	-200
II	607489	607489	1	+	1	4	1	1	0	2	1	Promoter	2	607652	608785	1134	1	YBR192W	YBR192W_mRNA	-163
II	609956	609969	14	+	2	11	0.73	14	2.95	1.15	0.15	Promoter	2	610038	610409	372	1	YBR194W	YBR194W_mRNA	-69
II	610099	610099	1	+	1	3	1	1	0	2	1	Promoter	2	610038	610409	372	1	YBR194W	YBR194W_mRNA	61
II	614448	614448	1	+	1	4	1	1	0	2	1	Distal Intergenic	2	610038	610409	372	1	YBR194W	YBR194W_mRNA	4410
II	618810	618860	51	+	13	118	0.22	51	-7.69	-1.37	0.09	Promoter	2	618909	620303	1395	1	YBR199W	YBR199W_mRNA	-49
II	620823	620823	1	+	1	3	1	1	0	2	1	Promoter	2	620872	622527	1656	1	YBR200W	YBR200W_mRNA	-49
II	623426	623454	29	+	6	41	0.46	29	-1.83	-0.18	0.16	Promoter	2	623576	624211	636	1	YBR201W	YBR201W_mRNA	-122
II	628977	628977	1	+	1	5	1	1	0	2	1	Promoter	2	629168	631942	2775	1	YBR203W	YBR203W_mRNA	-191
II	633575	633614	40	+	5	27	0.3	40	-4.83	-0.25	0.03	Promoter	2	633622	634836	1215	1	YBR205W	YBR205W_mRNA	-8
II	635057	635057	1	+	1	3	1	1	0	2	1	Promoter	2	635146	636543	1398	1	YBR207W	YBR207W_mRNA	-89
II	635092	635119	28	+	4	17	0.41	28	-5.32	0.1	0.05	Promoter	2	635146	636543	1398	1	YBR207W	YBR207W_mRNA	-27
II	645512	645534	23	+	4	25	0.48	23	2.6	0.21	0.1	Promoter	2	645550	645978	429	1	YBR210W	YBR210W_mRNA	-16
II	647480	647490	11	+	2	21	0.81	11	-3.1	1.3	0.3	Promoter	2	647886	649904	2019	1	YBR212W	YBR212W_mRNA	-396
II	647516	647544	29	+	3	13	0.38	29	3.08	0.42	0.01	Promoter	2	647886	649904	2019	1	YBR212W	YBR212W_mRNA	-342
II	650298	650298	1	+	1	10	1	1	0	2	1	Promoter	2	650368	651192	825	1	YBR213W	YBR213W_mRNA	-70
II	651336	651359	24	+	5	91	0.46	24	-3.08	0.02	0.15	Promoter	2	651415	652998	1584	1	YBR214W	YBR214W_mRNA	-56
II	653279	653282	4	+	2	6	0.5	4	0	1	0	Promoter	2	653356	655317	1962	1	YBR215W	YBR215W_mRNA	-74
II	653315	653334	20	+	2	16	0.56	20	-1.19	1.01	0.01	Promoter	2	653356	655317	1962	1	YBR215W	YBR215W_mRNA	-22
II	657768	657785	18	+	3	26	0.5	18	1.54	0.52	0.07	Promoter	2	657832	658392	561	1	YBR217W	YBR217W_mRNA	-47
